date,usd_inr_rate,status,gold_usd,gold_inr,palladium_usd,palladium_inr,platinum_usd,platinum_inr,silver_usd,silver_inr
2021-03-07,73.1809,OK,1707.1547,124931.11738523,2354.4369,172299.81133521,1142.4785,83607.60486064998,25.4479,1862.30022511
2021-03-08,73.33025,OK,1683.19,123428.74349750002,2322.0713,170278.06894682502,1139.4194,83553.90945685,25.1481,1844.1164600250002
2021-03-09,72.90355,OK,1715.5013,125066.13479961499,2300.8076,167737.04190697998,1171.111,85378.14934405,25.9261,1890.104727655
2021-03-10,72.7895,OK,1726.6386,125681.1603747,2310.9098,168209.9688871,1203.3115,87588.44242925,26.1782,1905.4980889
2021-03-11,72.69865,OK,1722.7716,125243.16957834,2347.8036,170682.15218514,1199.6305,87211.517848825,26.0879,1896.555111335
2021-03-12,72.6782,OK,1726.8771,125506.31924922,2372.3667,172419.34149594003,1206.229,87666.5525078,25.9168,1883.58637376
2021-03-13,72.68925,OK,1727.1157,125542.744896225,2373.3802,172519.22670285002,1207.6565,87783.645242625,25.9187,1884.0108639750001
2021-03-14,72.6905,OK,1724.7922,125376.00741410001,2371.1854,172362.65231869998,1206.986,87736.415833,25.9831,1888.72453055
2021-03-15,72.5213,OK,1730.8225,125521.49776925,2390.343,173350.78180589998,1213.2977,87989.92649101,26.2345,1902.56004485
2021-03-16,72.5622,OK,1730.8524,125594.45801928,2497.1283,181197.12313026,1214.4766,88125.09394452,25.9396,1882.23444312
2021-03-17,72.5772,OK,1747.0911,126798.98018292002,2578.5823,187146.28330356002,1217.4336,88357.92187392002,26.3607,1913.1857960400002
2021-03-18,72.66395,OK,1736.081,126150.50297994999,2682.1157,194893.12111901498,1206.1999,87647.249223605,26.0408,1892.22738916
2021-03-19,72.4111,OK,1745.0789,126363.08273579001,2636.505,190912.2272055,1197.0457,86679.39588727,26.2418,1900.1976039800002
2021-03-20,72.44205,OK,1745.2616,126430.32809027999,2636.9917,191029.08458098499,1197.6048,86756.94680184,26.2403,1900.9011246149998
2021-03-21,72.44205,OK,1738.6769,125953.31892364498,2638.8706,191165.19594873,1193.9158,86489.70807939,25.8738,1874.3511132899998
2021-03-22,72.3626,OK,1739.1304,125847.99748304,2622.5381,189773.67551506002,1185.4381,85781.38305506001,25.7989,1866.87548114
2021-03-23,72.5163,OK,1727.1455,125246.20122165002,2605.6595,188952.78599985002,1167.7877,84683.64318951001,25.0656,1817.66456928
2021-03-24,72.5934,OK,1734.9665,125947.1171211,2635.8101,191342.41691334,1171.2482,85024.88908188,25.0802,1820.6569906800003
2021-03-25,72.64835,OK,1727.1754,125476.44297059,2616.7735,190104.27709872497,1150.0995,83552.831010825,25.0777,1821.8535267949999
2021-03-26,72.56135,OK,1732.5618,125717.02316643001,2676.0865,194180.449156775,1185.4943,86021.06682530501,25.0542,1817.9665751700002
2021-03-27,72.4474,OK,1732.862,125541.3464588,2677.3045,193963.75003330002,1186.493,85958.3329682,25.0589,1815.4521518600002
2021-03-28,72.4474,OK,1730.5529,125374.05816746,2681.3965,194260.2047941,1185.9864,85921.63111536,25.0328,1813.5612747200003
2021-03-29,72.7049,OK,1712.1235,124479.76785514998,2535.497,184343.05583529998,1176.9552,85570.41012048,24.6702,1793.64442398
2021-03-30,73.44335,OK,1685.5732,123794.14247821999,2593.6973,190489.81859795496,1158.0105,85048.170455175,24.0162,1763.83018227
2021-03-31,73.15625,OK,1707.009,124878.37715625,2621.5068,191779.6068375,1188.1423,86920.035134375,24.4187,1786.380521875
2021-04-01,73.29665,OK,1730.2535,126821.785200775,2668.4456,195588.12318724,1211.7834,88819.66374561,24.9729,1830.429910785
2021-04-02,73.3824,OK,1731.8416,127086.69302784001,2667.9473,195780.37594752,1211.2403,88883.72019072,24.9097,1827.9335692800003
2021-04-03,,OK,1733.3426,,2669.8705,,1212.9887,,24.8796,
2021-04-04,73.37805,OK,1727.7125,126776.17421062502,2670.7262,195972.68063991002,1215.0964,89161.40439401999,25.0181,1835.779392705
2021-04-05,73.23415,OK,1729.3259,126645.712359485,2666.2401,195259.827419415,1211.5778,88728.87034187,24.847,1819.6489250500001
2021-04-06,73.4877,OK,1743.0409,128092.06674693001,2683.1951,197181.83655027,1237.685,90954.6239745,25.1689,1849.60457253
2021-04-07,74.33405,OK,1736.7745,129101.482521725,2621.8505,194892.76615952502,1226.9035,91200.706114175,25.145,1869.1296872500002
2021-04-08,74.58515,OK,1754.8786,130887.88361279,2625.7746,195843.79240719002,1231.3754,91842.31891531,25.4181,1895.8128012149998
2021-04-09,74.73265,OK,1744.0745,130339.309182425,2640.5429,197334.76835568502,1200.9848,89752.77671372,25.2486,1886.8947867900001
2021-04-10,74.725,OK,1744.5309,130360.0715025,2641.8683,197413.6087175,1203.4853,89930.4390425,25.2528,1887.0154799999998
2021-04-11,74.725,OK,1742.0389,130173.85680249998,2638.3832,197153.18462,1204.9935,90043.1392875,25.2559,1887.2471274999998
2021-04-12,75.0071,OK,1732.5918,129956.68640177998,2682.0437,201172.32001027,1170.7408,87813.87225967999,24.8231,1861.90874401
2021-04-13,75.28575,OK,1746.2369,131466.754694175,2694.8367,202882.80208702496,1160.2274,87348.58997954999,25.3517,1908.6217482749998
2021-04-14,74.9894,OK,1736.2618,130201.23062492,2680.1029,200979.30840926,1173.6676,88012.62912344,25.4151,1905.86309994
2021-04-15,74.7259,OK,1763.6062,131787.06054058,2742.807,204958.72160129997,1196.9311,89441.75368549,25.8496,1931.6346246399999
2021-04-16,74.57455,OK,1776.5776,132487.47506008,2779.4763,207278.194308165,1203.4853,89749.374679115,25.9533,1935.455668515
2021-04-17,74.5405,OK,1776.7354,132438.7450837,2781.4091,207327.62501854997,1203.9779,89745.11465495,25.9525,1934.51232625
2021-04-18,74.5405,OK,1778.1255,132542.36383275,2769.7762,206460.50283609997,1203.9924,89746.1954922,25.9298,1932.8202568999998
2021-04-19,74.8701,OK,1771.5106,132633.17577306,2813.3352,210634.68775751998,1208.8683,90508.09050783,25.8326,1934.0893452599998
2021-04-20,75.4091,OK,1776.7039,133979.64206548998,2768.5493,208773.81101863,1187.6344,89558.44123304,25.8097,1946.2862482699998
2021-04-21,75.3761,OK,1794.2369,135242.57999809,2881.3462,217184.63930582,1216.6486,91706.22653845999,26.5407,2000.5344572699998
2021-04-22,75.12595,OK,1783.2305,133966.885381475,2836.8794,213123.25996043,1204.6016,90496.83957152,26.1388,1963.70218186
2021-04-23,74.9283,OK,1776.8301,133134.85878182997,2855.6742,213970.81315985997,1229.6342,92134.40022786,26.0002,1948.1507856599999
2021-04-24,74.9305,OK,1776.6407,133124.57597135,2856.1636,214013.76662979997,1229.7552,92146.1720136,26.0052,1948.5826385999997
2021-04-25,74.9305,OK,1775.5997,133046.57332085,2849.896,213544.132228,1231.9823,92313.04973014999,25.965,1945.5704325
2021-04-26,74.7085,OK,1779.9612,132978.2313102,2922.7801,218356.51710085,1246.6652,93136.4870942,26.2104,1958.1396684000001
2021-04-27,74.5965,OK,1776.1358,132493.5142047,2941.9552,219459.56107680002,1228.6975,91656.53305875,26.2345,1957.0018792500002
2021-04-28,74.47075,OK,1782.6265,132753.532424875,2929.5445,218165.376073375,1221.568,90971.085136,26.2654,1956.0040370499999
2021-04-29,74.0964,OK,1772.5468,131339.33671152,2954.5589,218922.17807796,1201.9664,89061.38316096,26.0968,1933.67893152
2021-04-30,73.95545,OK,1769.1287,130836.70911641499,2940.0523,217432.890870035,1199.76,88728.790692,25.8998,1915.4313639099998
2021-05-01,74.0955,OK,1769.4104,131105.3482932,2945.5949,218255.32691295,1201.0137,88989.71060835,25.8997,1919.0512213499999
2021-05-02,74.0955,OK,1769.5044,131112.31327020001,2947.8525,218422.60491375,1202.993,89136.3678315,25.8618,1916.2430018999999
2021-05-03,73.83155,OK,1792.4038,132335.95077989,2974.7739,219632.16793654498,1231.7698,90943.47357718999,26.877,1984.3705693499996
2021-05-04,73.7449,OK,1778.8214,131179.00626086,2987.7502,220331.33972398,1237.1797,91235.69325853,26.501,1954.3135949000002
2021-05-05,73.7698,OK,1785.8418,131741.19241764,2973.0051,219317.99162598,1224.17,90306.776066,26.4681,1952.54644338
2021-05-06,73.59435,OK,1814.9809,133572.339597915,2945.1611,216747.216799785,1254.3274,92311.40969019,27.2954,2008.7872209900002
2021-05-07,73.27735,OK,1831.1329,134180.56640981502,2928.0005,214556.117438675,1253.1642,91828.55169087,27.4453,2011.1188539549998
2021-05-08,73.2545,OK,1831.4683,134163.29458234998,2929.5445,214602.31757524997,1257.3713,92108.10589584999,27.4529,2011.0484630499998
2021-05-09,73.2545,OK,1837.3909,134597.15168404998,2934.3584,214954.9574128,1261.0022,92374.08565989998,27.6561,2025.9337774499998
2021-05-10,73.4065,OK,1835.3675,134727.90438875,2960.5945,217326.88016425,1249.6095,91729.45976175,27.3201,2005.4729206499999
2021-05-11,73.37705,OK,1835.8056,134705.99930147998,2939.361,215681.63906505,1237.0267,90769.37001723499,27.5927,2024.670927535
2021-05-12,73.63815,OK,1817.0916,133807.26380453998,2864.6729,210949.21271113498,1213.2683,89342.833065645,27.0928,1995.06367032
2021-05-13,73.444,OK,1825.5837,134078.1692628,2867.3013,210586.0766772,1208.7952,88778.7546688,27.0536,1986.9245984
2021-05-14,73.25365,OK,1843.6918,135057.15382506998,2893.3511,211948.52880651498,1227.2348,89899.42850701998,27.4182,2008.4832264299998
2021-05-15,73.2791,OK,1844.4399,135158.89587609,2894.1885,212083.52851035,1229.483,90095.4077053,27.4198,2009.29826618
2021-05-16,73.2791,OK,1847.7799,135403.64807009,2897.375,212317.0323625,1230.9965,90206.31562315,27.4872,2014.2372775200001
2021-05-17,73.34585,OK,1868.1113,137018.211193105,2903.5162,212960.86367777,1241.542,91061.9533007,28.2281,2070.4139883850003
2021-05-18,73.0509,OK,1869.1938,136546.28936442,2906.6388,212332.58031492002,1221.1056,89202.86307504,28.176,2058.2821584
2021-05-19,73.1796,OK,1866.9604,136623.41528783998,2867.0547,209809.91612412,1190.9441,87152.81286035999,27.6507,2023.46716572
2021-05-20,73.04655,OK,1874.4845,136924.625753475,2855.1035,208555.460567925,1200.0912,87662.52184536,27.7183,2024.7261868649998
2021-05-21,72.91805,OK,1880.6537,137133.600529285,2780.2491,202730.34288625498,1169.0574,85245.38594606999,27.5452,2008.54227086
2021-05-22,72.9105,OK,1880.8306,137132.2994613,2777.392,202501.03941599999,1171.6324,85424.3041002,27.5579,2009.26026795
2021-05-23,72.9105,OK,1883.4165,137320.83872325,2779.8627,202681.17938835,1176.4844,85778.0658462,27.5706,2010.1862313
2021-05-24,72.90345,OK,1878.2517,136931.028898365,2734.5566,199358.61036027002,1175.779,85718.34553755,27.7243,2021.197118835
2021-05-25,72.79505,OK,1898.3617,138191.334869585,2770.6203,201687.443269515,1194.7574,86972.42467087001,27.9835,2037.060281675
2021-05-26,72.72625,OK,1896.6694,137937.65295174997,2745.8195,199693.155411875,1192.6343,86735.82026037498,27.6854,2013.45532175
2021-05-27,72.62185,OK,1897.2092,137778.84194102,2807.648,203896.5919088,1181.4884,85801.87336154,27.8778,2024.53740993
2021-05-28,72.4287,OK,1904.3629,137930.52917523,2824.9386,204606.63037782002,1182.2148,85626.28108476,27.9284,2022.8177050800002
2021-05-29,72.3937,OK,1904.5442,137877.00145153998,2827.4946,204692.79582402,1184.4131,85744.04663746999,27.9301,2021.96328037
2021-05-30,72.3937,OK,1904.4354,137869.12501698,2831.0166,204947.76643542,1187.4792,85966.01296103999,27.9406,2022.7234142199998
2021-05-31,72.51185,OK,1907.6324,138325.95444394,2837.2014,205730.72233658997,1189.8671,86279.464675135,28.0705,2035.4438854249997
2021-06-01,72.8754,OK,1898.8664,138380.64844656,2860.9029,208489.44319866,1193.7448,86994.62979791999,27.8655,2030.7094587000001
2021-06-02,72.97695,OK,1908.0692,139245.07060494,2856.4084,208451.97298638,1191.5969,86959.107391455,28.1687,2055.665811465
2021-06-03,73.06225,OK,1871.4326,136731.07647935,2838.4899,207386.45869627502,1158.0776,84611.75513060001,27.4403,2004.8500586750001
2021-06-04,72.87735,OK,1890.5379,137777.39222656502,2844.3838,207291.15372693003,1165.3789,84929.725977915,27.7931,2025.4874762850002
2021-06-05,73.14705,OK,1890.7881,138305.571690105,2843.8175,208016.86086337498,1168.7705,85492.114202025,27.7997,2033.4660458849999
2021-06-06,73.14705,OK,1889.8947,138240.222115635,2843.8984,208022.77845972,1172.4841,85763.75308690498,27.757,2030.34266685
2021-06-07,72.80945,OK,1898.5059,138229.170400755,2834.5475,206381.844473875,1174.6188,85523.34878766,27.8887,2030.560908215
2021-06-08,72.9635,OK,1893.4015,138149.20034525,2808.9888,204953.6543088,1163.2506,84874.83515310001,27.6327,2016.17850645
2021-06-09,72.9921,OK,1889.145,137892.6607545,2780.6357,202964.43907796996,1150.9996,84013.87790316,27.7969,2028.95410449
2021-06-10,73.041,OK,1898.0374,138634.5497334,2773.3866,202570.93065059997,1152.9637,84213.6216117,27.9662,2042.6792142
2021-06-11,73.2789,OK,1876.5599,137512.24525610998,2777.392,203524.23062879997,1150.0069,84271.24062441,27.9105,2045.2507384499997
2021-06-12,73.2318,OK,1876.5247,137421.28152546,2778.8584,203500.80257712002,1150.0069,84217.07529942002,27.9208,2044.69044144
2021-06-13,73.2318,OK,1873.1503,137174.16813954,2778.8584,203500.80257712002,1147.4733,84031.53521094001,27.834,2038.3339212
2021-06-14,73.1844,OK,1866.1242,136571.17990247998,2753.6831,201526.64546364002,1166.2488,85351.21867872,27.8572,2038.71246768
2021-06-15,73.36245,OK,1858.7361,136361.434199445,2761.2105,202569.167245725,1151.6492,84487.80685254,27.6572,2028.9999521399998
2021-06-16,73.28755,OK,1816.3325,133114.558910375,2802.5335,205390.814007925,1124.7961,82433.550418555,27.0931,1985.586920905
2021-06-17,74.3372,OK,1775.4106,131979.05285431998,2503.3796,186094.23000112,1061.8078,78931.81879016,25.9844,1931.60753968
2021-06-18,74.1436,OK,1763.7929,130773.95526044001,2466.7604,182894.49639344003,1036.9894,76886.12727784,25.7999,1912.8974656400003
2021-06-19,74.1441,OK,1764.0418,130793.29162337999,2468.0998,182995.03838117997,1039.9875,77108.93719874999,25.8049,1913.28108609
2021-06-20,74.1441,OK,1769.5983,131205.27331503,2492.8952,184833.47099831997,1041.4931,77220.56855571,25.8968,1920.0949288799998
2021-06-21,74.1881,OK,1782.9761,132275.60920441002,2585.7834,191834.35745754,1056.0889,78349.22892209,25.9432,1924.67671592
2021-06-22,74.3355,OK,1777.6198,132140.2566429,2554.0827,189859.01454585,1080.5437,80322.75621134999,25.7653,1915.2764581499998
2021-06-23,74.20145,OK,1777.4618,131890.24287960998,2616.3627,194137.90606591498,1088.0446,80734.48698466999,25.8649,1919.2130841049998
2021-06-24,74.21315,OK,1775.5997,131772.846876055,2648.5155,196554.678078825,1096.0706,81342.85184839,25.9383,1924.962948645
2021-06-25,74.1722,OK,1781.3881,132129.47443082,2636.505,195555.37616100002,1113.5237,82592.50258114,26.1001,1935.9018372200003
2021-06-26,74.225,OK,1781.8959,132261.22317749998,2635.9491,195653.32194749996,1116.0714,82840.39966499999,26.1132,1938.2522699999997
2021-06-27,74.2205,OK,1782.277,132281.4900785,2648.9365,196605.39149824998,1118.4932,83015.1245506,26.1319,1939.52268395
2021-06-28,74.27005,OK,1778.5999,132096.703502995,2688.8226,199698.98894312998,1093.6851,81228.047061255,26.1031,1938.678542155
2021-06-29,74.2374,OK,1760.9044,130724.96430455998,2686.2224,199418.16679776,1071.2258,79525.01820492,25.7801,1913.8475957399999
2021-06-30,74.3048,OK,1768.2841,131391.99639368002,2779.1674,206505.47782352,1071.3406,79605.74901488,26.0967,1939.1100741599998
2021-07-01,74.56415,OK,1776.1989,132440.761209435,2762.9652,206018.15161758,1085.3403,80927.476930245,26.0072,1939.20476188
2021-07-02,74.52065,OK,1787.7574,133224.84349031,2787.2234,207705.69946321,1091.9176,81370.40929844,26.4644,1972.14428986
2021-07-03,74.5185,OK,1788.205,133254.3542925,2788.9335,207827.14101975,1093.8525,81512.24752125,26.4666,1972.2513321000001
2021-07-04,74.5185,OK,1786.0651,133094.89215435,2796.4206,208385.0684811,1094.9185,81591.68424225,26.4442,1970.5821177
2021-07-05,74.3006,OK,1791.7294,133126.56945764,2817.6951,209356.43654706,1102.147,81890.18338819999,26.4397,1964.48557382
2021-07-06,74.75455,OK,1795.7835,134242.987439925,2784.8172,208177.75661825997,1090.4293,81514.55162831499,26.1192,1952.5290423599997
2021-07-07,74.80775,OK,1803.9796,134951.6549219,2855.185,213589.96568375,1086.4959,81278.313663225,26.1346,1955.0706231499998
2021-07-08,74.7467,OK,1803.7843,134826.92393681,2801.3559,209392.10905053,1078.2601,80596.38421667,25.9213,1937.53163471
2021-07-09,74.5358,OK,1808.2856,134782.01382447997,2811.3579,209546.81016281998,1105.7543,82418.28135394,26.1015,1945.4961837
2021-07-10,74.4875,OK,1808.4164,134704.416595,2813.4144,209564.20512,1107.5178,82496.2321275,26.1123,1945.03994625
2021-07-11,74.4875,OK,1805.7712,134507.38225999998,2809.3833,209263.93855875,1105.4976,82345.75248,26.0973,1943.92263375
2021-07-12,74.55765,OK,1807.1418,134736.24582477,2855.6742,212912.35751762998,1119.6704,83479.99379856,26.2312,1955.73662868
2021-07-13,74.5313,OK,1806.1952,134618.07630976,2831.3372,211023.24225436,1106.1457,82442.47701041,25.9689,1935.49587657
2021-07-14,74.5486,OK,1826.1171,136134.47324105998,2819.2044,210167.74113384,1128.9358,84160.58337987999,26.2257,1955.0892190199997
2021-07-15,74.54785,OK,1828.9895,136347.234897575,2731.1211,203599.20609463498,1139.9389,84979.99412636501,26.3251,1962.4796060349997
2021-07-16,74.6075,OK,1811.627,135160.9614025,2631.2327,196309.69366525,1102.925,82286.4769375,25.6694,1915.1297605
2021-07-17,74.6105,OK,1811.9553,135190.89091065002,2632.4102,196405.4412271,1103.3387,82320.65207635,25.674,1915.549977
2021-07-18,74.6105,OK,1815.4092,135448.5881166,2643.4746,197230.96164330002,1106.4884,82555.6527682,25.698,1917.340629
2021-07-19,74.9969,OK,1811.7911,135878.71594758998,2594.8415,194605.06849135,1075.9746,80694.75947874,25.1799,1888.41444231
2021-07-20,74.57775,OK,1809.3653,134938.393002075,2638.3136,196759.4920824,1069.29,79745.2422975,24.9471,1860.4985870249998
2021-07-21,74.4724,OK,1802.6463,134247.39631212,2659.1501,198033.28990723996,1082.4268,80610.92162031999,25.262,1881.3217688
2021-07-22,74.45665,OK,1807.4358,134575.61475807,2725.3155,202917.862323075,1094.9544,81526.63652676,25.4334,1893.6857621099998
2021-07-23,74.4529,OK,1801.8018,134149.36923522,2674.1543,199098.54268247,1062.5186,79107.59107394001,25.1702,1873.99438358
2021-07-24,74.4275,OK,1802.0291,134120.52084024998,2675.9433,199163.76996074998,1063.5356,79156.295869,25.1753,1873.73464075
2021-07-25,74.4275,OK,1801.0879,134050.46967725,2678.8824,199382.51982599997,1066.974,79412.20738499999,25.179,1874.0100224999996
2021-07-26,74.3328,OK,1797.8498,133639.20961344,2655.972,197425.83548160002,1067.7715,79370.4453552,25.1686,1870.8525100800002
2021-07-27,74.5207,OK,1799.1112,134071.02600184001,2610.2845,194520.22813915001,1054.3074,78567.72546318,24.7157,1841.83126499
2021-07-28,74.4838,OK,1808.2202,134683.11173276,2630.333,195917.1971054,1068.2962,79570.76050156,25.0032,1862.33334816
2021-07-29,74.26405,OK,1829.8931,135895.272673055,2651.8165,196934.63314682498,1060.4904,78756.31209011999,25.5285,1895.849800425
2021-07-30,74.3463,OK,1814.026,134866.1212038,2660.3528,197787.38737464,1050.4202,78094.85531526,25.4822,1894.50728586
2021-07-31,74.3793,OK,1814.2564,134943.12105252,2660.2112,197864.64690816,1051.8455,78235.53199814999,25.4934,1896.1812466200001
2021-08-01,74.3793,OK,1814.3552,134950.46972736,2666.88,198360.667584,1057.4849,78654.98662257,25.5075,1897.22999475
2021-08-02,74.3439,OK,1812.5464,134751.76830696,2683.0512,199468.49010768,1058.2123,78671.62940997,25.4082,1888.9446799800003
2021-08-03,74.2143,OK,1810.9053,134395.06920578997,2649.0066,196594.17051438,1050.9942,77998.79885706,25.5599,1896.9100865699997
2021-08-04,74.19415,OK,1811.5942,134409.69181393,2648.9365,196535.59202147496,1026.1673,76135.610581295,25.3668,1882.06816422
2021-08-05,74.10105,OK,1804.2074,133693.66275777,2651.3946,196471.12382433002,1007.3232,74643.70680936001,25.1396,1862.87075658
2021-08-06,74.22975,OK,1763.3574,130893.57896265,2629.3647,195177.084339825,982.521,72932.28819975,24.3357,1806.4329270749997
2021-08-07,74.24205,OK,1763.6684,130938.35753622,2631.4405,195363.53717302502,985.047,73131.90862635,24.3374,1806.85846767
2021-08-08,74.2105,OK,1718.5969,127537.93524744999,2632.4102,195352.47714709997,967.9699,71833.53026395,23.5861,1750.3362740499997
2021-08-09,74.46555,OK,1731.3619,128926.81613254499,2603.8954,193900.50310346996,981.0654,73055.57459697,23.4535,1746.4777769249997
2021-08-10,74.43825,OK,1727.7424,128610.12070680001,2645.0828,196895.3347371,998.4424,74322.3049818,23.3255,1736.309400375
2021-08-11,74.22415,OK,1751.743,130021.63519344998,2638.0352,195805.92039007996,1020.9812,75781.46173597999,23.5301,1746.5016719149999
2021-08-12,74.2936,OK,1753.4631,130271.08616615999,2626.3263,195119.23560168,1020.5852,75822.94861472,23.1927,1723.0691767199999
2021-08-13,74.20585,OK,1779.2645,132031.834597325,2649.9894,196644.71591799,1029.0713,76363.110527105,23.7396,1761.61719666
2021-08-14,74.217,OK,1779.3278,132056.37133259999,2650.3406,196700.32831019998,1031.6617,76566.8363889,23.7394,1761.8670498
2021-08-15,74.217,OK,1779.1062,132039.9248454,2650.4108,196705.5383436,1030.8641,76507.6409097,23.6888,1758.1116696
2021-08-16,74.178,OK,1787.9173,132624.1294794,2608.3781,193484.27070179998,1026.241,76124.504898,23.8722,1770.7920516
2021-08-17,74.3996,OK,1785.9694,132875.40897224,2493.89,185544.418444,999.0908,74331.95588368,23.6548,1759.9076580800004
2021-08-18,74.2947,OK,1788.0132,132839.90429004002,2425.2419,180182.61938793003,997.168,74084.29740960001,23.4953,1745.5762649100002
2021-08-19,74.3297,OK,1779.5178,132271.02421866002,2313.3154,171948.03968738,976.0478,72549.34015966,23.2247,1726.28498359
2021-08-20,74.2937,OK,1781.7372,132371.84901564,2276.0897,169099.12534489,997.7252,74124.69669124,23.0197,1710.21868589
2021-08-21,74.3525,OK,1782.15,132507.30787500003,2277.1263,169310.03322075002,999.4603,74312.37195575,23.0246,1711.9365715000001
2021-08-22,74.3525,OK,1779.0429,132276.28722225002,2284.9309,169890.32474225,997.994,74203.34888500001,22.9993,1710.0554532500003
2021-08-23,74.13105,OK,1805.0542,133810.56315291,2403.6728,178186.78852044,1018.3092,75488.33022066,23.6236,1751.2422727800001
2021-08-24,74.1584,OK,1802.1265,133642.8178376,2471.3936,183274.59514624,1013.2123,75138.20302832,23.8332,1767.43197888
2021-08-25,74.21155,OK,1791.5047,132950.340619285,2430.3108,180357.13144974003,998.1933,74077.471992615,23.8599,1770.680161845
2021-08-26,74.1383,OK,1792.6287,132902.44434921,2400.8451,177994.57427733002,980.7191,72708.84685153,23.5739,1747.7288703699999
2021-08-27,73.47085,OK,1817.587,133539.66183895,2419.4914,177762.08972569,1011.685,74329.35688225,24.0115,1764.145314775
2021-08-28,73.4968,OK,1818.0496,133620.82784128,2420.8386,177923.89041648,1015.6306,74645.59908207999,24.0198,1765.3784366399998
2021-08-29,73.4968,OK,1818.3802,133645.12588336,2424.4187,178187.01631016,1018.4751,74854.66072967999,24.086,1770.2439247999998
2021-08-30,73.2171,OK,1810.7741,132579.62835711002,2490.66,182358.902286,1008.156,73814.25866759999,24.0377,1759.97068467
2021-08-31,72.97925,OK,1814.2893,132405.47239702498,2471.0883,180338.17081777498,1015.2078,74089.10383815,23.904,1744.495992
2021-09-01,72.97995,OK,1812.8422,132301.13311389,2441.2274,178160.65359063,1003.1398,73209.09244701,24.1617,1763.319657915
2021-09-02,73.01335,OK,1809.0707,132086.312193845,2408.8259,175876.44852576498,999.96,73010.429466,23.8903,1744.3108355050001
2021-09-03,73.00815,OK,1827.2516,133404.25890054,2424.7715,177028.081387725,1025.7462,74887.83243153,24.7042,1803.60793923
2021-09-04,72.99465,OK,1827.786,133418.5993449,2426.1834,177098.40811880998,1025.9988,74892.42330642,24.7113,1803.792694545
2021-09-05,72.99465,OK,1827.9196,133428.35143013997,2436.4097,177844.873308105,1024.4852,74781.93860418,24.7489,1806.5372933849997
2021-09-06,73.1199,OK,1823.8523,133359.89779077002,2411.7888,176349.75587711998,1021.6696,74704.37898503999,24.6789,1804.5187001099998
2021-09-07,73.43075,OK,1795.0743,131813.65215472502,2373.3238,174274.94662685003,1000.04,73433.68723,24.3188,1785.7477231
2021-09-08,73.8141,OK,1790.6065,132172.00725165,2251.6437,166203.05323617,980.671,72387.3472611,23.9749,1769.68566609
2021-09-09,73.53845,OK,1794.9454,131997.50255063,2190.4845,161084.834879025,979.7486,72049.19343366999,24.0549,1768.9600609049999
2021-09-10,73.5141,OK,1788.0132,131444.18118612,2138.2599,157192.25211459,955.694,70256.9842854,23.7325,1744.67337825
2021-09-11,73.5261,OK,1788.3329,131489.14363869,2137.4829,157160.78145369,955.8859,70282.56227199,23.74,1745.5096139999998
2021-09-12,73.5261,OK,1788.1091,131472.68849750998,2151.0002,158154.65580521998,960.9286,70653.33233646,23.7795,1748.41389495
2021-09-13,73.61895,OK,1792.918,131992.7405961,2092.6631,154059.66012574502,962.677,70871.26992915,23.7334,1747.22798793
2021-09-14,73.6406,OK,1804.3702,132874.90415012,1980.2372,145825.85555032,941.3271,69319.89244026001,23.8474,1756.1368444400002
2021-09-15,73.5138,OK,1794.3657,131910.64119666,2018.3264,148374.84330432,951.4838,69947.18977644,23.872,1754.9214336
2021-09-16,73.57125,OK,1753.8936,129036.14451900002,2032.2312,149513.78967300002,935.4624,68823.13809600001,22.9367,1687.481689875
2021-09-17,73.6436,OK,1754.2321,129187.96707956001,2015.9258,148460.03324488,942.1519,69383.45766284,22.3986,1649.51353896
2021-09-18,73.695,OK,1754.2629,129280.40441549999,2015.5601,148536.70156949997,943.2983,69516.36821849999,22.4017,1650.8932815
2021-09-19,73.695,OK,1754.2936,129282.66685199998,2017.9598,148713.54746099998,944.992,69641.18543999999,22.3754,1648.9551029999998
2021-09-20,73.67865,OK,1764.2285,129985.974171525,1890.0733,139258.04914504502,914.2105,67357.795455825,22.2815,1641.6708399750003
2021-09-21,73.73235,OK,1775.1584,130886.60045423999,1906.5413,140573.770421055,954.3442,70366.04057487,22.4944,1658.5649738399998
2021-09-22,73.82575,OK,1767.2528,130468.7633996,2024.3735,149450.891917625,999.92,73819.84393999999,22.6827,1674.567339525
2021-09-23,73.81525,OK,1744.5309,128772.98451622501,1990.4062,146922.33125455,990.6385,73124.228537125,22.5402,1663.81049805
2021-09-24,73.75565,OK,1750.3326,129096.91862919,1971.259,145391.48886335,984.0098,72576.28240537,22.4235,1653.859817775
2021-09-25,74.04655,OK,1750.547,129621.96596285,1970.9482,145941.91443871,986.028,73011.9716034,22.4278,1660.7012140900001
2021-09-26,74.04655,OK,1748.7715,129490.496313325,1968.4264,145755.18384892,987.9861,73156.96215295499,22.4208,1660.18288824
2021-09-27,73.82945,OK,1750.8229,129262.29175440499,1966.0271,145150.699478095,981.7782,72484.14452798999,22.6387,1671.402769715
2021-09-28,74.19405,OK,1735.0267,128728.657731135,1886.2586,139949.16488133,969.011,71894.85058455,22.4732,1667.37772446
2021-09-29,74.3577,OK,1728.3695,128517.58077014999,1862.128,138463.55518559998,954.3442,70962.83972034,21.5487,1602.31176999
