date,usd_inr_rate
2021-08-25,74.21155
2021-08-26,74.1383
2021-08-27,73.47085
2021-08-28,73.4968
2021-08-29,73.4968
2021-08-30,73.2171
2021-08-31,72.97925
2021-09-01,72.97995
2021-09-02,73.01335
2021-09-03,73.00815
2021-09-04,72.99465
2021-09-05,72.99465
2021-09-06,73.1199
2021-09-07,73.43075
2021-09-08,73.8141
2021-09-09,73.53845
2021-09-10,73.5141
2021-09-11,73.5261
2021-09-12,73.5261
2021-09-13,73.61895
2021-09-14,73.6406
2021-09-15,73.5138
2021-09-16,73.57125
2021-09-17,73.6436
2021-09-18,73.695
2021-09-19,73.695
2021-09-20,73.67865
2021-09-21,73.73235
2021-09-22,73.82575
2021-09-23,73.81525
2021-09-24,73.75565
2021-09-25,74.04655
2021-09-26,74.04655
2021-09-27,73.82945
2021-09-28,74.19405
2021-09-29,74.3577
2021-09-30,74.23855
2021-10-01,74.16875
2021-10-02,74.145
2021-10-03,74.145
2021-10-04,74.52975
2021-10-05,74.53055
2021-10-06,74.84825
2021-10-07,74.85025
2021-10-08,75.1872
2021-10-09,75.1315
2021-10-10,75.1315
2021-10-11,75.4028
2021-10-12,75.4278
2021-10-13,75.29735
2021-10-14,75.03165
2021-10-15,74.99645
2021-10-16,75.035
2021-10-17,75.035
2021-10-18,75.2783
2021-10-19,75.0708
2021-10-20,74.80965
2021-10-21,74.82955
2021-10-22,75.00015
2021-10-23,74.99925
2021-10-24,74.9995
2021-10-25,75.025
2021-10-26,74.96225
2021-10-27,74.9478
2021-10-28,74.80185
2021-10-29,74.96395
2021-10-30,74.92855
2021-10-31,74.92855
2021-11-01,74.84965
2021-11-02,74.6226
2021-11-03,74.56785
2021-11-04,74.56845
2021-11-05,74.2018
2021-11-06,74.19135
2021-11-07,74.19135
2021-11-08,73.94005
2021-11-09,74.11925
2021-11-10,74.26225
2021-11-11,74.32105
2021-11-12,74.40675
2021-11-13,74.345
2021-11-14,74.345
2021-11-15,74.3689
2021-11-16,74.47075
2021-11-17,74.3616
2021-11-18,74.242
2021-11-19,74.2936
2021-11-20,74.31085
2021-11-21,74.31085
2021-11-22,74.40705
2021-11-23,74.4809
2021-11-24,74.5341
2021-11-25,74.5052
2021-11-26,75.10065
2021-11-27,75.053
2021-11-28,75.053
2021-11-29,75.12715
2021-11-30,75.1104
2021-12-01,74.8795
2021-12-02,74.90215
2021-12-03,75.25015
2021-12-04,75.2415
2021-12-05,75.2415
2021-12-06,75.38535
2021-12-07,75.4646
2021-12-08,75.42725
2021-12-09,75.58875
2021-12-10,75.6642
2021-12-11,75.7175
2021-12-12,75.7175
2021-12-13,75.8
2021-12-14,76.061
2021-12-15,76.4688
2021-12-16,76.21425
2021-12-17,76.30145
2021-12-18,76.0135
2021-12-19,76.0135
2021-12-20,75.81475
2021-12-21,75.68705
2021-12-22,75.4803
2021-12-23,75.04
2021-12-24,75.0749
2021-12-25,75.395
2021-12-26,75.395
2021-12-27,74.9206
2021-12-28,74.678
2021-12-29,74.56005
2021-12-30,74.4249
2021-12-31,74.523
2022-01-01,74.51405
2022-01-02,74.51405
2022-01-03,74.44405
2022-01-04,74.53045
2022-01-05,74.30575
2022-01-06,74.3845
2022-01-07,74.24095
2022-01-08,74.2775
2022-01-09,74.2775
2022-01-10,74.06345
2022-01-11,73.80165
2022-01-12,73.7959
2022-01-13,73.95855
2022-01-14,74.1074
2022-01-15,74.3865
2022-01-16,74.3865
2022-01-17,74.2847
2022-01-18,74.5677
2022-01-19,74.383
2022-01-20,74.3299
2022-01-21,74.33965
2022-01-22,74.42045
2022-01-23,74.42045
2022-01-24,74.72895
2022-01-25,74.7582
2022-01-26,74.90115
2022-01-27,75.2149
2022-01-28,74.9839
2022-01-29,75.00155
2022-01-30,75.0465
2022-01-31,74.5907
2022-02-01,74.80485
2022-02-02,74.79755
2022-02-03,74.705
2022-02-04,74.62145
2022-02-05,74.64245
2022-02-06,74.64245
2022-02-07,74.6769
2022-02-08,74.7133
2022-02-09,74.8197
2022-02-10,75.1217
2022-02-11,75.36715
2022-02-12,75.3485
2022-02-13,75.3485
2022-02-14,75.65275
2022-02-15,75.2329
2022-02-16,75.0602
2022-02-17,75.0476
2022-02-18,74.6636
2022-02-19,74.6844
2022-02-20,74.6844
2022-02-21,74.491
2022-02-22,74.6681
2022-02-23,74.6113
2022-02-24,75.66395
2022-02-25,75.09985
2022-02-26,75.0554
2022-02-27,75.0755
2022-02-28,75.4553
2022-03-01,75.8946
2022-03-02,75.5301
2022-03-03,75.9624
2022-03-04,76.466
2022-03-05,76.4255
2022-03-06,76.4255
2022-03-07,76.9474
2022-03-08,77.0597
2022-03-09,76.3283
2022-03-10,76.4276
2022-03-11,76.6441
2022-03-12,76.7592
2022-03-13,76.7592
2022-03-14,76.4743
2022-03-15,76.4648
2022-03-16,76.1822
2022-03-17,75.968
2022-03-18,76.06165
2022-03-19,75.94665
2022-03-20,75.94665
2022-03-21,76.21815
2022-03-22,76.1334
2022-03-23,76.4776
2022-03-24,76.2806
2022-03-25,76.26395
2022-03-26,76.2855
2022-03-27,76.2855
2022-03-28,76.142
2022-03-29,75.63
2022-03-30,75.7865
2022-03-31,75.90985
2022-04-01,76.0091
2022-04-03,75.9955
2022-04-04,75.4497
2022-04-05,75.4031
2022-04-06,75.9296
2022-04-07,75.927
2022-04-08,76.2245
2022-04-09,75.9175
2022-04-10,75.9175
2022-04-11,75.9115
2022-04-12,76.0995
2022-04-13,76.033
2022-04-14,76.292
2022-04-15,76.32925
2022-04-16,76.3316
2022-04-17,76.3316
2022-04-18,76.2567
2022-04-19,76.37565
2022-04-20,76.2866
2022-04-21,76.2949
2022-04-22,76.521
2022-04-23,76.4755
2022-04-24,76.4755
2022-04-25,76.5408
2022-04-26,76.6719
2022-04-27,76.4859
2022-04-28,76.6482
2022-04-29,76.51845
2022-04-30,76.5233
2022-05-01,76.5233
2022-05-02,76.5192
2022-05-03,76.5569
2022-05-04,76.2693
2022-05-05,76.52375
2022-05-06,76.9526
2022-05-07,76.955
2022-05-08,76.955
2022-05-09,77.4085
2022-05-10,77.2912
2022-05-11,77.3052
2022-05-12,77.366
2022-05-13,77.44115
2022-05-14,77.4865
2022-05-15,77.4865
2022-05-16,77.8475
2022-05-17,77.4985
2022-05-18,77.722
2022-05-19,77.4095
2022-05-20,77.85275
2022-05-21,77.8186
2022-05-22,77.8186
2022-05-23,77.5175
2022-05-24,77.5319
2022-05-25,77.5459
2022-05-26,77.6748
2022-05-27,77.63305
2022-05-28,77.6922
2022-05-29,77.6922
2022-05-30,77.54
2022-05-31,77.62835
2022-06-01,77.5731
2022-06-02,77.41545
2022-06-03,77.68105
2022-06-04,77.6145
2022-06-05,77.6145
2022-06-06,77.78015
2022-06-07,77.6455
2022-06-08,77.6425
2022-06-09,77.8214
2022-06-10,78.0829
2022-06-11,78.1435
2022-06-12,78.1435
2022-06-13,78.0884
2022-06-14,78.0153
2022-06-15,78.1174
2022-06-16,77.91195
2022-06-17,78.0179
2022-06-18,77.9515
2022-06-19,77.9515
2022-06-20,77.92785
2022-06-21,78.134
2022-06-22,78.233
2022-06-23,78.1605
2022-06-24,78.25675
2022-06-25,78.2525
2022-06-26,78.2525
2022-06-27,78.44765
2022-06-28,79.00335
2022-06-29,78.9234
2022-06-30,78.96205
2022-07-01,78.9189
2022-07-02,78.9509
2022-07-03,78.9509
2022-07-04,78.95835
2022-07-05,79.20465
2022-07-06,79.04705
2022-07-07,79.12775
2022-07-08,79.2696
2022-07-09,79.2905
2022-07-10,79.2905
2022-07-11,79.4922
2022-07-12,79.4438
2022-07-13,79.65105
2022-07-14,79.93095
2022-07-15,79.77575
2022-07-16,79.7207
2022-07-17,79.7855
2022-07-18,80.00725
2022-07-19,79.8787
2022-07-20,79.98205
2022-07-21,79.86595
2022-07-22,79.83655
2022-07-23,79.8455
2022-07-24,79.8455
2022-07-25,79.7887
2022-07-26,79.84515
2022-07-27,79.95055
2022-07-28,79.6563
2022-07-29,79.407
2022-07-30,79.195
2022-07-31,79.195
2022-08-01,78.9565
2022-08-02,78.48815
2022-08-03,79.0804
2022-08-04,79.3538
2022-08-05,79.38695
2022-08-06,79.3655
2022-08-07,79.3655
2022-08-08,79.5824
2022-08-09,79.57955
2022-08-10,79.06515
2022-08-11,79.5626
2022-08-12,79.6205
2022-08-13,79.63
2022-08-14,79.63
2022-08-15,79.51155
2022-08-16,79.2996
2022-08-17,79.3819
2022-08-18,79.7632
2022-08-19,79.9322
2022-08-20,79.9255
2022-08-21,79.9255
2022-08-22,79.8389
2022-08-23,79.8454
2022-08-24,79.88185
2022-08-25,79.8894
2022-08-26,79.9388
2022-08-27,79.9715
2022-08-28,79.9715
2022-08-29,79.9416
2022-08-30,79.66075
2022-08-31,79.4863
2022-09-01,79.6876
2022-09-02,79.6912
2022-09-03,79.7123
2022-09-04,79.7123
2022-09-05,79.78325
2022-09-06,79.8454
2022-09-07,79.7468
2022-09-08,79.7289
2022-09-09,79.62435
2022-09-10,79.6555
2022-09-11,79.65605
2022-09-12,79.32885
2022-09-13,79.5313
2022-09-14,79.4829
2022-09-15,79.8101
2022-09-16,79.6957
2022-09-17,79.6505
2022-09-18,79.6505
2022-09-19,79.70325
2022-09-20,79.7392
2022-09-21,79.9878
2022-09-22,80.9621
2022-09-23,81.1224
2022-09-24,81.2555
2022-09-25,81.2555
2022-09-26,81.6219
2022-09-27,81.7529
2022-09-28,81.46015
2022-09-29,81.5503
2022-09-30,81.394
2022-10-01,81.6384
2022-10-02,81.6384
2022-10-03,81.5662
2022-10-04,81.4506
2022-10-05,81.65825
2022-10-06,82.1754
2022-10-07,82.607
2022-10-08,82.8325
2022-10-09,82.8325
2022-10-10,82.39905
2022-10-11,82.19595
2022-10-12,82.2638
2022-10-13,82.24405
2022-10-14,82.31345
2022-10-15,82.4183
2022-10-16,82.4183
2022-10-17,82.1305
2022-10-18,82.308
2022-10-19,82.98135
2022-10-20,82.7285
2022-10-21,82.631
2022-10-22,82.5415
2022-10-23,82.5415
2022-10-24,82.801
2022-10-25,82.47305
2022-10-26,82.087
2022-10-27,82.3615
2022-10-28,82.3401
2022-10-29,82.2877
2022-10-30,82.2877
2022-10-31,82.8095
2022-11-01,82.601
2022-11-02,82.75
2022-11-03,82.76105
2022-11-04,82.03745
2022-11-05,81.9825
2022-11-06,81.9825
2022-11-07,81.8814
2022-11-08,81.19315
2022-11-09,81.27795
2022-11-10,80.783
2022-11-11,80.53685
2022-11-12,80.5045
2022-11-13,80.5045
2022-11-14,81.0173
2022-11-15,80.9427
2022-11-16,81.4385
2022-11-17,81.72455
2022-11-18,81.63905
2022-11-19,81.52015
2022-11-20,81.52015
2022-11-21,81.7116
2022-11-22,81.70275
2022-11-23,81.70385
2022-11-24,81.644
2022-11-25,81.74265
2022-11-26,81.66995
2022-11-27,81.66995
2022-11-28,81.64515
2022-11-29,81.6279
2022-11-30,81.3993
2022-12-01,81.20595
2022-12-02,81.407
2022-12-03,81.4375
2022-12-04,81.42155
2022-12-05,81.8688
2022-12-06,82.473
2022-12-07,82.33655
2022-12-08,82.2998
2022-12-09,82.4069
2022-12-11,82.4205
2022-12-12,82.68615
2022-12-13,82.49765
2022-12-14,82.5565
2022-12-15,82.9438
2022-12-16,82.7328
2022-12-17,82.7335
2022-12-18,82.7335
2022-12-19,82.67145
2022-12-20,82.61295
2022-12-21,82.8942
2022-12-22,82.9379
2022-12-23,82.85495
2022-12-24,82.60435
2022-12-25,82.60435
2022-12-26,82.69125
2022-12-27,82.8106
2022-12-28,82.7524
2022-12-29,82.8319
2022-12-30,82.8335
2022-12-31,82.75005
2023-01-01,82.75005
2023-01-02,82.7112
2023-01-03,82.8717
2023-01-04,82.7035
2023-01-05,82.60705
2023-01-06,82.2932
2023-01-07,82.27365
2023-01-08,82.27365
2023-01-09,82.0952
2023-01-10,81.65305
2023-01-11,81.6417
2023-01-12,81.2339
2023-01-13,81.3322
2023-01-14,81.2855
2023-01-15,81.2855
2023-01-16,81.65725
2023-01-17,81.5972
2023-01-18,81.4406
2023-01-19,81.30025
2023-01-20,80.9752
2023-01-21,80.97625
2023-01-22,80.97625
2023-01-23,81.4496
2023-01-24,81.57425
2023-01-25,81.4817
2023-01-26,81.49945
2023-01-27,81.5285
2023-01-28,81.5155
2023-01-29,81.5155
2023-01-30,81.5317
2023-01-31,81.72875
2023-02-01,81.8637
2023-02-02,82.06365
2023-02-03,82.2977
2023-02-04,82.2335
2023-02-05,82.2335
2023-02-06,82.8217
2023-02-07,82.8547
2023-02-08,82.67525
2023-02-09,82.47265
2023-02-10,82.49975
2023-02-11,82.5205
2023-02-12,82.5205
2023-02-13,82.6222
2023-02-14,82.969
2023-02-15,82.81295
2023-02-16,82.7107
2023-02-17,82.75315
2023-02-18,82.7655
2023-02-19,82.7655
2023-02-20,82.6882
2023-02-21,82.8661
2023-02-22,82.8436
2023-02-23,82.6689
2023-02-24,82.99095
2023-02-25,82.9255
2023-02-26,82.9255
2023-02-27,82.6991
2023-02-28,82.6025
2023-03-01,82.4295
2023-03-02,82.39555
2023-03-03,81.7141
2023-03-04,81.71275
2023-03-05,81.71275
2023-03-06,81.7739
2023-03-07,81.93365
2023-03-08,81.9514
2023-03-09,82.0385
2023-03-10,81.97135
2023-03-11,81.9655
2023-03-12,81.9655
2023-03-13,82.2704
2023-03-14,82.3062
2023-03-15,82.88845
2023-03-16,82.5941
2023-03-17,82.57095
2023-03-18,82.5405
2023-03-19,82.5405
2023-03-20,82.57235
2023-03-21,82.68645
2023-03-22,82.6109
2023-03-23,82.10665
2023-03-24,82.37205
2023-03-25,82.34745
2023-03-26,82.34745
2023-03-27,82.2279
2023-03-28,82.1634
2023-03-29,82.2577
2023-03-30,82.13735
2023-03-31,82.1555
2023-04-02,82.18075
2023-04-03,82.2585
2023-04-04,82.14265
2023-04-05,81.96535
2023-04-06,81.8454
2023-04-07,81.8606
2023-04-08,81.8405
2023-04-09,81.8405
2023-04-10,81.99545
2023-04-11,82.06185
2023-04-12,81.98885
2023-04-13,81.68685
2023-04-14,81.89455
2023-04-15,81.8455
2023-04-16,81.8455
2023-04-17,82.0235
2023-04-18,82.10625
2023-04-19,82.1808
2023-04-20,82.10035
2023-04-21,82.06995
2023-04-22,82.04085
2023-04-23,82.04085
2023-04-24,81.942
2023-04-25,82.0341
2023-04-26,81.767
2023-04-27,81.76205
2023-04-28,81.73345
2023-04-29,81.7455
2023-04-30,81.7455
2023-05-01,81.7667
2023-05-02,81.719
2023-05-03,81.7486
2023-05-04,81.7125
2023-05-05,81.6899
2023-05-06,81.72975
2023-05-07,81.72975
2023-05-08,81.7835
2023-05-09,82.0668
2023-05-10,81.93985
2023-05-11,82.1507
2023-05-12,82.2093
2023-05-13,82.2563
2023-05-14,82.2005
2023-05-15,82.2278
2023-05-16,82.2891
2023-05-17,82.3917
2023-05-18,82.769
2023-05-19,82.8349
2023-05-20,82.9055
2023-05-21,82.9055
2023-05-22,82.85765
2023-05-23,82.8849
2023-05-24,82.6733
2023-05-25,82.75565
2023-05-26,82.5872
2023-05-27,82.5648
2023-05-28,82.5755
2023-05-29,82.60905
2023-05-30,82.6981
2023-05-31,82.7262
2023-06-01,82.32675
2023-06-02,82.40825
2023-06-03,82.4035
2023-06-04,82.4035
2023-06-05,82.5355
2023-06-06,82.52525
2023-06-07,82.642
2023-06-08,82.49245
2023-06-09,82.4448
2023-06-10,82.4455
2023-06-11,82.4455
2023-06-12,82.4431
2023-06-13,82.2789
2023-06-14,81.94555
2023-06-15,81.9305
2023-06-16,81.926
2023-06-17,81.91155
2023-06-18,81.9155
2023-06-19,81.92465
2023-06-20,82.0065
2023-06-21,81.9551
2023-06-22,81.9524
2023-06-23,81.9915
2023-06-24,81.9578
2023-06-25,81.9855
2023-06-26,82.01255
2023-06-27,81.9702
2023-06-28,82.04135
2023-06-29,82.0983
2023-06-30,82.0605
2023-07-01,82.09625
2023-07-02,82.0965
2023-07-03,81.9501
2023-07-04,82.0
2023-07-05,82.34455
2023-07-06,82.76035
2023-07-07,82.61255
2023-07-08,82.61255
2023-07-09,82.61255
2023-07-10,82.61255
2023-07-11,82.3538
2023-07-12,82.2805
2023-07-13,82.092
2023-07-14,82.11325
2023-07-15,82.10145
2023-07-16,82.0775
2023-07-17,82.1314
2023-07-18,82.0792
2023-07-19,82.0786
2023-07-20,82.07055
2023-07-21,82.00755
2023-07-22,81.9905
2023-07-23,81.9905
2023-07-24,81.80075
2023-07-25,81.88225
2023-07-26,82.02315
2023-07-27,82.18485
2023-07-28,82.2171
2023-07-29,82.25975
2023-07-30,82.25975
2023-07-31,82.2378
2023-08-01,82.33925
2023-08-02,82.7485
2023-08-03,82.7792
2023-08-04,82.67515
2023-08-05,82.68375
2023-08-06,82.68375
2023-08-07,82.77655
2023-08-08,82.8893
2023-08-09,82.85915
2023-08-10,82.68335
2023-08-11,82.91585
2023-08-12,82.95665
2023-08-13,82.95665
2023-08-14,83.15195
2023-08-15,83.27955
2023-08-16,83.20495
2023-08-17,83.12245
2023-08-18,83.1795
2023-08-19,83.157
2023-08-20,83.157
2023-08-21,83.10215
2023-08-22,83.04185
2023-08-23,82.52745
2023-08-24,82.58705
2023-08-25,82.61955
2023-08-26,82.54825
2023-08-27,82.54825
2023-08-28,82.64985
2023-08-29,82.60995
2023-08-30,82.62165
2023-08-31,82.68695
2023-09-01,82.69605
2023-09-02,82.72395
2023-09-03,82.72395
2023-09-04,82.72835
2023-09-05,83.04465
2023-09-06,83.206
2023-09-07,83.16
2023-09-08,83.01605
2023-09-09,83.125
2023-09-10,83.125
2023-09-11,82.9069
2023-09-12,82.8698
2023-09-13,82.94045
2023-09-14,83.05425
2023-09-15,83.1374
2023-09-16,83.09035
2023-09-17,83.09035
2023-09-18,83.2461
2023-09-19,83.28415
2023-09-20,82.9309
2023-09-21,83.13645
2023-09-22,82.9445
2023-09-23,83.105
2023-09-24,83.105
2023-09-25,83.13925
2023-09-26,83.2892
2023-09-27,83.23905
2023-09-28,83.16445
2023-09-29,83.09945
2023-09-30,83.17755
2023-10-01,83.035
2023-10-02,83.22255
2023-10-03,83.22815
2023-10-04,83.2101
2023-10-05,83.2327
2023-10-06,83.13085
2023-10-07,83.12
2023-10-08,83.12
2023-10-09,83.31455
2023-10-10,83.2036
2023-10-11,83.14845
2023-10-12,83.2829
2023-10-13,83.27845
2023-10-14,83.27955
2023-10-15,83.27955
2023-10-16,83.2055
2023-10-17,83.23475
2023-10-18,83.295
2023-10-19,83.09145
2023-10-20,83.16565
2023-10-21,83.23965
2023-10-22,83.23965
2023-10-23,83.08845
2023-10-24,83.0276
2023-10-25,83.13995
2023-10-26,83.28175
2023-10-27,83.3035
2023-10-28,83.41365
2023-10-29,83.41365
2023-10-30,83.2644
2023-10-31,83.27645
2023-11-01,83.26915
2023-11-02,83.2652
2023-11-03,83.1553
2023-11-04,83.15875
2023-11-05,83.15875
2023-11-06,83.2177
2023-11-07,83.22945
2023-11-08,83.23815
2023-11-09,83.2889
2023-11-10,83.29545
2023-11-11,83.29915
2023-11-12,83.29915
2023-11-13,83.22655
2023-11-14,82.94565
2023-11-15,83.13205
2023-11-16,83.23795
2023-11-17,83.2654
2023-11-18,83.29175
2023-11-19,83.29175
2023-11-20,83.35895
2023-11-21,83.2833
2023-11-22,83.3008
2023-11-23,83.3165
2023-11-24,83.36235
2023-11-25,83.31475
2023-11-26,83.31475
2023-11-27,83.3639
2023-11-28,83.34965
2023-11-29,83.335
2023-11-30,83.38685
2023-12-01,83.26615
2023-12-02,83.21885
2023-12-03,83.21885
2023-12-04,83.42015
2023-12-05,83.3645
2023-12-06,83.3362
2023-12-07,83.3492
2023-12-08,83.45195
2023-12-09,83.43035
2023-12-10,83.43035
2023-12-11,83.3765
2023-12-12,83.3952
2023-12-13,83.35035
2023-12-14,83.29505
2023-12-15,83.02915
2023-12-16,83.04195
2023-12-17,83.04195
2023-12-18,83.13955
2023-12-19,83.0743
2023-12-20,83.1772
2023-12-21,83.2213
2023-12-22,83.16795
2023-12-23,83.1725
2023-12-24,83.1725
2023-12-25,83.1725
2023-12-26,83.15895
2023-12-27,83.27465
2023-12-28,83.1712
2023-12-29,83.2152
2023-12-30,83.24885
2023-12-31,83.24885
2024-01-01,83.22605
2024-01-02,83.27505
2024-01-03,83.2971
2024-01-04,83.23865
2024-01-05,83.13135
2024-01-06,83.19135
2024-01-07,83.19135
2024-01-08,83.0365
2024-01-09,83.1074
2024-01-10,83.02635
2024-01-11,83.0927
2024-01-12,82.8298
2024-01-13,82.87235
2024-01-14,82.87235
2024-01-15,82.8214
2024-01-16,83.0875
2024-01-17,83.17875
2024-01-18,83.16105
2024-01-19,83.10775
2024-01-20,83.12495
2024-01-21,83.12495
2024-01-22,83.1077
2024-01-23,83.15375
2024-01-24,83.12735
2024-01-25,83.10705
2024-01-26,83.10675
2024-01-27,83.12155
2024-01-28,83.12155
2024-01-29,83.1508
2024-01-30,83.1122
2024-01-31,83.01995
2024-02-01,82.96095
2024-02-02,83.0212
2024-02-03,82.99955
2024-02-04,82.99955
2024-02-05,83.06975
2024-02-06,83.06305
2024-02-07,82.9787
2024-02-08,82.995
2024-02-09,83.0188
2024-02-10,83.01475
2024-02-11,83.01475
2024-02-12,82.9518
2024-02-13,83.09385
2024-02-14,83.03895
2024-02-15,83.01885
2024-02-16,83.02275
2024-02-17,83.01625
2024-02-18,83.01625
2024-02-19,83.04975
2024-02-20,82.89475
2024-02-21,82.9236
2024-02-22,82.89455
2024-02-23,82.88465
2024-02-24,82.88205
2024-02-25,82.88205
2024-02-26,82.87585
2024-02-27,82.90735
2024-02-28,82.896
2024-02-29,82.89375
2024-03-01,82.8586
2024-03-02,82.84635
2024-03-03,82.84635
2024-03-04,82.90445
2024-03-05,82.8955
2024-03-06,82.8212
2024-03-07,82.7028
2024-03-08,82.7764
2024-03-09,82.75235
2024-03-10,82.75235
2024-03-11,82.7473
2024-03-12,82.8012
2024-03-13,82.84775
2024-03-14,82.948
2024-03-15,82.8977
2024-03-16,82.88915
2024-03-17,82.88915
2024-03-18,82.925
2024-03-19,83.0332
2024-03-20,83.2092
2024-03-21,83.20055
2024-03-22,83.5369
2024-03-23,83.59385
2024-03-24,83.59385
2024-03-25,83.42735
2024-03-26,83.3243
2024-03-27,83.33245
2024-03-28,83.371
2024-03-29,83.3204
2024-03-30,83.38335
2024-03-31,83.38335
2024-04-01,83.4009
2024-04-02,83.3525
2024-04-03,83.49955
2024-04-04,83.36555
2024-04-05,83.3261
2024-04-06,83.29705
2024-04-07,83.29705
2024-04-08,83.26935
2024-04-09,83.1959
2024-04-10,83.36185
2024-04-11,83.33935
2024-04-12,83.5985
2024-04-13,83.61135
2024-04-14,83.61135
2024-04-15,83.50705
2024-04-16,83.66695
2024-04-17,83.62255
2024-04-18,83.5968
2024-04-19,83.39585
2024-04-20,83.37045
2024-04-21,83.37045
2024-04-22,83.385
2024-04-23,83.2621
2024-04-24,83.3507
2024-04-26,83.399
2024-04-27,83.40295
2024-04-28,83.40295
2024-04-29,83.4258
2024-04-30,83.4749
2024-05-01,83.4689
2024-05-02,83.3879
2024-05-03,83.4046
2024-05-04,83.38065
2024-05-05,83.38065
2024-05-06,83.465
2024-05-07,83.4644
2024-05-08,83.46355
2024-05-09,83.4639
2024-05-10,83.5396
2024-05-11,83.54685
2024-05-12,83.54685
2024-05-13,83.5038
2024-05-14,83.50865
2024-05-15,83.4253
2024-05-16,83.4787
2024-05-17,83.29655
2024-05-18,83.29885
2024-05-19,83.29885
2024-05-20,83.29635
2024-05-21,83.29655
2024-05-22,83.24255
2024-05-23,83.29745
2024-05-24,83.06765
2024-05-25,83.05875
2024-05-26,83.05875
2024-05-27,83.1224
2024-05-28,83.2001
2024-05-29,83.37385
2024-05-30,83.3083
2024-05-31,83.44805
2024-06-01,83.46085
2024-06-02,83.46085
2024-06-03,83.11905
2024-06-04,83.59805
2024-06-05,83.39525
2024-06-06,83.4914
2024-06-07,83.50225
2024-06-08,83.52695
2024-06-09,83.52695
2024-06-10,83.52985
2024-06-11,83.61945
2024-06-12,83.44645
2024-06-13,83.5492
2024-06-14,83.54795
2024-06-15,83.55025
2024-06-16,83.55025
2024-06-17,83.52485
2024-06-18,83.35015
2024-06-19,83.4301
2024-06-20,83.65555
2024-06-21,83.5804
2024-06-22,83.56295
2024-06-23,83.56295
2024-06-24,83.46415
2024-06-25,83.42445
2024-06-26,83.57035
2024-06-27,83.44605
2024-06-28,83.3723
2024-06-29,83.36435
2024-06-30,83.36435
2024-07-01,83.46255
2024-07-02,83.4838
2024-07-03,83.4942
2024-07-04,83.51585
2024-07-05,83.4878
2024-07-06,83.47705
2024-07-07,83.47705
2024-07-08,83.46725
2024-07-09,83.50255
2024-07-10,83.5049
2024-07-11,83.49635
2024-07-12,83.5205
2024-07-13,83.51935
2024-07-14,83.51935
2024-07-15,83.57005
2024-07-16,83.5487
2024-07-17,83.5971
2024-07-18,83.63415
2024-07-19,83.72155
2024-07-20,83.72985
2024-07-21,83.72985
2024-07-22,83.66085
2024-07-23,83.70095
2024-07-24,83.7306
2024-07-25,83.7705
2024-07-26,83.7379
2024-07-27,83.7225
2024-07-28,83.7225
2024-07-29,83.76465
2024-07-30,83.7188
2024-07-31,83.6842
2024-08-01,83.77055
2024-08-02,83.7908
2024-08-03,83.76735
2024-08-04,83.76735
2024-08-05,84.02155
2024-08-06,83.93805
2024-08-07,83.94885
2024-08-08,83.99525
2024-08-09,83.9509
2024-08-10,83.95105
2024-08-11,83.95105
2024-08-12,83.949
2024-08-13,83.92435
2024-08-14,83.9405
2024-08-15,83.96285
2024-08-16,83.89265
2024-08-17,83.87575
2024-08-18,83.87575
2024-08-19,83.85225
2024-08-20,83.7651
2024-08-21,83.89665
2024-08-22,83.94535
2024-08-23,83.842
2024-08-24,83.81395
2024-08-25,83.81395
2024-08-26,83.85395
2024-08-27,83.9366
2024-08-28,83.9268
2024-08-29,83.88995
2024-08-30,83.89095
2024-08-31,83.89005
2024-09-01,83.89005
2024-09-02,83.90495
2024-09-03,83.96215
2024-09-04,83.9907
2024-09-05,83.98605
2024-09-06,84.0074
2024-09-07,83.98785
2024-09-08,83.98785
2024-09-09,83.95715
2024-09-10,83.96635
2024-09-11,83.9795
2024-09-12,83.93865
2024-09-13,83.8868
2024-09-14,83.88325
2024-09-15,83.88325
2024-09-16,83.8532
2024-09-17,83.7823
2024-09-18,83.6721
2024-09-19,83.621
2024-09-20,83.47395
2024-09-21,83.48045
2024-09-22,83.48045
2024-09-23,83.54455
2024-09-24,83.6176
2024-09-25,83.63155
2024-09-26,83.63895
2024-09-27,83.71825
2024-09-28,83.71855
2024-09-29,83.71855
2024-09-30,83.75965
2024-10-01,83.93605
2024-10-02,83.94525
2024-10-03,83.982
2024-10-04,84.0507
2024-10-05,84.03035
2024-10-06,84.03035
2024-10-07,83.99855
2024-10-08,83.96945
2024-10-09,83.96145
2024-10-10,83.96145
2024-10-11,84.1143
2024-10-12,84.13735
2024-10-13,84.13735
2024-10-14,84.06885
2024-10-15,84.05485
2024-10-16,84.05205
2024-10-17,84.0756
2024-10-18,84.06555
2024-10-19,84.06945
2024-10-20,84.06945
2024-10-21,84.08495
2024-10-22,84.08575
2024-10-23,84.0778
2024-10-24,84.0845
2024-10-25,84.1161
2024-10-26,84.10225
2024-10-27,84.10225
2024-10-28,84.0739
2024-10-29,84.0756
2024-10-30,84.0977
2024-10-31,84.0845
2024-11-01,84.0693
2024-11-02,84.13385
2024-11-03,84.13385
2024-11-04,84.1437
2024-11-05,84.1223
2024-11-06,84.32605
2024-11-07,84.3101
2024-11-08,84.36675
2024-11-09,84.38315
2024-11-10,84.38315
2024-11-11,84.41385
2024-11-12,84.38995
2024-11-13,84.41895
